"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs6687758-<b>?</b>,"2 x 10-8",,0.279,1.1273957,'-,[1.08-1.18],"LINC01705, LINC02474","Colorectal cancer","colorectal cancer",'-,GCST005591,1:221991606
rs174594-<b>A</b>,"2 x 10-13",,NR,1.134,'-,[1.097-1.172],FADS2,"Colorectal cancer","colorectal cancer",'-,GCST005591,11:61852357
rs9733843-<b>A</b>,"1 x 10-14",,NR,1.142,'-,[1.104-1.181],RNA5SP299,"Colorectal cancer","colorectal cancer",'-,GCST005591,10:8676041
rs651907-<b>C</b>,"9 x 10-6",,0.54,1.0752687,'-,[1.04-1.1],"NFKBIZ, LINC02085","Colorectal cancer","colorectal cancer",'-,GCST003799,3:101881880
rs4711689-<b>A</b>,"4 x 10-8",,0.85,1.11,'-,[1.07-1.15],TFEB,"Colorectal cancer","colorectal cancer",'-,GCST003799,6:41725074
rs2450115-<b>T</b>,"1 x 10-12",,0.58,1.12,'-,[1.08-1.15],EIF3H,"Colorectal cancer","colorectal cancer",'-,GCST003799,8:116611854
rs6469656-<b>A</b>,"2 x 10-12",,0.67,1.11,'-,[1.08-1.14],EIF3H,"Colorectal cancer","colorectal cancer",'-,GCST003799,8:116635549
rs4948317-<b>C</b>,"2 x 10-7",,0.27,1.0869565,'-,[1.05-1.12],BICC1,"Colorectal cancer","colorectal cancer",'-,GCST003799,10:58811675
rs12412391-<b>G</b>,"4 x 10-7",,0.4,1.0752687,'-,[1.04-1.1],LINC01475,"Colorectal cancer","colorectal cancer",'-,GCST003799,10:99529178
rs4919687-<b>G</b>,"8 x 10-12",,0.8,1.14,'-,[1.10-1.19],CYP17A1,"Colorectal cancer","colorectal cancer",'-,GCST003799,10:102835491
rs10506868-<b>T</b>,"4 x 10-9",,0.28,1.1,'-,[1.06-1.13],VTI1A,"Colorectal cancer","colorectal cancer",'-,GCST003799,10:112559621
rs11064437-<b>C</b>,"4 x 10-11",,0.75,1.12,'-,[1.08-1.16],SPSB2,"Colorectal cancer","colorectal cancer",'-,GCST003799,12:6872998
rs17817050-<b>A</b>,"3 x 10-6",,0.9,1.12,'-,[1.07-1.18],TMEM220-AS1,"Colorectal cancer","colorectal cancer",'-,GCST003799,17:10806436
rs6061231-<b>C</b>,"8 x 10-11",,0.91,1.18,'-,[1.13-1.25],"RPS21, LAMA5","Colorectal cancer","colorectal cancer",'-,GCST003799,20:62381861
rs647161-<b>A</b>,"2 x 10-14",,0.31,1.15,'-,[1.11-1.19],C5orf66,"Colorectal cancer","colorectal cancer",'-,GCST003799,5:135163402
rs704017-<b>G</b>,"2 x 10-8",,0.32,1.1,'-,[1.06-1.13],ZMIZ1-AS1,"Colorectal cancer","colorectal cancer",'-,GCST003799,10:79059375
rs11196172-<b>A</b>,"1 x 10-12",,0.68,1.14,'-,[1.10-1.18],TCF7L2,"Colorectal cancer","colorectal cancer",'-,GCST003799,10:112967084
rs174537-<b>G</b>,"9 x 10-21",,0.59,1.16,'-,[1.12-1.19],"TMEM258, MYRF","Colorectal cancer","colorectal cancer",'-,GCST003799,11:61785208
rs10849432-<b>T</b>,"4 x 10-10",,0.82,1.14,'-,[1.09-1.18],"ATP5MFP5, PLEKHG6","Colorectal cancer","colorectal cancer",'-,GCST003799,12:6276561
rs10774214-<b>T</b>,"1 x 10-10",,0.37,1.14,'-,[1.09-1.18],CCND2-AS1,"Colorectal cancer","colorectal cancer",'-,GCST003799,12:4259186
rs12603526-<b>C</b>,"3 x 10-8",,0.3,1.1,'-,[1.06-1.14],NXN,"Colorectal cancer","colorectal cancer",'-,GCST003799,17:897353
rs7229639-<b>A</b>,"3 x 10-15",,0.16,1.2,'-,[1.16-1.25],SMAD7,"Colorectal cancer","colorectal cancer",'-,GCST003799,18:48924606
rs1800469-<b>G</b>,"1 x 10-8",,0.48,1.09,'-,[1.06-1.12],TMEM91,"Colorectal cancer","colorectal cancer",'-,GCST003799,19:41354391
rs2423279-<b>C</b>,"3 x 10-12",,0.31,1.13,'-,[1.09-1.17],HAO1,"Colorectal cancer","colorectal cancer",'-,GCST003799,20:7831703
rs6687758-<b>G</b>,"9 x 10-9",,0.24,1.12,'-,[1.08-1.17],"LINC01705, LINC02474","Colorectal cancer","colorectal cancer",'-,GCST003799,1:221991606
rs10505477-<b>A</b>,"3 x 10-13",,0.38,1.15,'-,[1.11-1.20],"POU5F1B, PCAT1, CASC8","Colorectal cancer","colorectal cancer",'-,GCST003799,8:127395198
rs6983267-<b>G</b>,"5 x 10-14",,0.38,1.14,'-,[1.10-1.18],"POU5F1B, CCAT2, CASC8, PCAT1","Colorectal cancer","colorectal cancer",'-,GCST003799,8:127401060
rs7014346-<b>A</b>,"2 x 10-8",,0.27,1.13,'-,[1.08-1.17],"CASC8, POU5F1B, PCAT1","Colorectal cancer","colorectal cancer",'-,GCST003799,8:127412547
rs10795668-<b>G</b>,"5 x 10-15",,0.6,1.15,'-,[1.11-1.19],RNA5SP299,"Colorectal cancer","colorectal cancer",'-,GCST003799,10:8659256
rs3802842-<b>C</b>,"3 x 10-7",,0.38,1.09,'-,[1.05-1.12],"COLCA2, COLCA1","Colorectal cancer","colorectal cancer",'-,GCST003799,11:111300984
rs4939827-<b>T</b>,"2 x 10-8",,0.24,1.12,'-,[1.08-1.16],SMAD7,"Colorectal cancer","colorectal cancer",'-,GCST003799,18:48927093
rs10411210-<b>C</b>,"3 x 10-6",,0.82,1.12,'-,[1.07-1.17],RHPN2,"Colorectal cancer","colorectal cancer",'-,GCST003799,19:33041394
"rs6469656-<b>A</b>, rs2450115-<b>T</b>","1 x 10-15",,NR,1.2,'-,NR,"N/A - EIF3H; N/A - EIF3H","Colorectal cancer","colorectal cancer",'-,GCST003799,8:116635549|8:116611854
rs7315438-<b>?</b>,"6 x 10-6",,0.58,1.11,'-,[1.06-1.15],'-,"Colorectal cancer","colorectal cancer",'-,GCST001161,12:115453598
rs4939827-<b>?</b>,"1 x 10-7",,0.51,1.14,'-,[1.08-1.18],SMAD7,"Colorectal cancer","colorectal cancer",'-,GCST001161,18:48927093
rs4779584-<b>?</b>,"2 x 10-8",,0.19,1.18,'-,[1.11-1.24],"GREM1, SCG5","Colorectal cancer","colorectal cancer",'-,GCST001161,15:32702555
rs16892766-<b>?</b>,"4 x 10-7",,0.08,1.24,'-,[1.14-1.34],EIF3H,"Colorectal cancer","colorectal cancer",'-,GCST001161,8:116618444
rs3802842-<b>?</b>,"4 x 10-7",,0.28,1.14,'-,[1.08-1.20],"COLCA2, COLCA1","Colorectal cancer","colorectal cancer",'-,GCST001161,11:111300984
rs847208-<b>A</b>,"3 x 10-9",,NR,1.107,'-,[1.071-1.145],"LINC01082, LINC01081","Colorectal cancer","colorectal cancer",'-,GCST005591,16:86220445
rs4924045-<b>C</b>,"3 x 10-6",,NR,1.113,'-,[1.064-1.164],GOLGA8B,"Colorectal cancer","colorectal cancer",'-,GCST005591,15:34585308
rs11196172-<b>A</b>,"1 x 10-9",,NR,1.114,'-,[1.076-1.154],TCF7L2,"Colorectal cancer","colorectal cancer",'-,GCST005591,10:112967084
rs2450115-<b>T</b>,"5 x 10-7",,0.522,1.105,'-,[1.063-1.149],EIF3H,"Colorectal cancer","colorectal cancer",'-,GCST005591,8:116611854
rs704017-<b>?</b>,"7 x 10-6",,0.349,1.0952903,'-,[1.05-1.14],ZMIZ1-AS1,"Colorectal cancer","colorectal cancer",'-,GCST005591,10:79059375
rs11255841-<b>T</b>,"2 x 10-14",,0.614,1.17,'-,[1.123-1.219],RNA5SP299,"Colorectal cancer","colorectal cancer",'-,GCST005591,10:8697617
rs6983267-<b>?</b>,"1 x 10-19",,0.332,1.2033695,'-,[1.16-1.25],"POU5F1B, CCAT2, CASC8, PCAT1","Colorectal cancer","colorectal cancer",'-,GCST005591,8:127401060
rs7229639-<b>?</b>,"3 x 10-12",,0.145,1.2004802,'-,[1.14-1.26],SMAD7,"Colorectal cancer","colorectal cancer",'-,GCST005591,18:48924606
rs11196172-<b>A</b>,"4 x 10-10",,0.662,1.146,'-,[1.098-1.196],TCF7L2,"Colorectal cancer","colorectal cancer",'-,GCST005591,10:112967084
rs114436839-<b>A</b>,"1 x 10-6",,NR,1.4265335,'-,[1.24-1.64],PLCH1,"Colorectal cancer","colorectal cancer",'-,GCST005591,3:155691561
rs75853696-<b>G</b>,"3 x 10-6",,NR,1.3020833,'-,[1.16-1.45],MBNL1,"Colorectal cancer","colorectal cancer",'-,GCST005591,3:152228136
rs1453514-<b>G</b>,"1 x 10-6",,NR,1.242236,'-,[1.14-1.36],'-,"Colorectal cancer","colorectal cancer",'-,GCST005591,16:16899146
rs12682374-<b>C</b>,"7 x 10-29",,NR,1.2033695,'-,[1.16-1.24],"CASC8, POU5F1B, PCAT1","Colorectal cancer","colorectal cancer",'-,GCST005591,8:127398703
rs4939567-<b>G</b>,"1 x 10-22",,NR,1.1820331,'-,[1.14-1.22],SMAD7,"Colorectal cancer","colorectal cancer",'-,GCST005591,18:48925503
rs12241008-<b>C</b>,"3 x 10-12",,NR,1.1350738,'-,[1.1-1.18],VTI1A,"Colorectal cancer","colorectal cancer",'-,GCST005591,10:112520943
rs4572213-<b>T</b>,"2 x 10-9",,NR,1.1248593,'-,[1.08-1.17],CCND2-AS1,"Colorectal cancer","colorectal cancer",'-,GCST005591,12:4256383
rs6691195-<b>A</b>,"3 x 10-10",,NR,1.1160713,'-,[1.08-1.15],"LINC02474, LINC01705","Colorectal cancer","colorectal cancer",'-,GCST005591,1:221989031
rs254563-<b>A</b>,"1 x 10-9",,NR,1.1160713,'-,[1.08-1.16],C5orf66,"Colorectal cancer","colorectal cancer",'-,GCST005591,5:135104736
rs6065668-<b>T</b>,"4 x 10-11",,NR,1.1148272,'-,[1.08-1.15],"LINC01728, TOX2","Colorectal cancer","colorectal cancer",'-,GCST005591,20:43904181
rs4407073-<b>T</b>,"7 x 10-8",,NR,1.0976949,'-,[1.06-1.14],'-,"Colorectal cancer","colorectal cancer",'-,GCST005591,16:80022910
rs2723362-<b>C</b>,"7 x 10-6",,NR,1.081081,'-,[1.04-1.12],AADACL2-AS1,"Colorectal cancer","colorectal cancer",'-,GCST005591,3:151958534
rs2450115-<b>T</b>,"9 x 10-7",,NR,1.084,'-,[1.049-1.119],EIF3H,"Colorectal cancer","colorectal cancer",'-,GCST005591,8:116611854
rs61510274-<b>G</b>,"1 x 10-6",,NR,1.087,'-,[1.051-1.124],SLCO2A1,"Colorectal cancer","colorectal cancer",'-,GCST005591,3:134030671
rs2189261-<b>G</b>,"1 x 10-6",,NR,1.101,'-,[1.059-1.145],"LINC00534, CALB1","Colorectal cancer","colorectal cancer",'-,GCST005591,8:90159507
rs6687758-<b>G</b>,"9 x 10-9","(East Asian)",0.24,1.12,'-,[1.08-1.17],"LINC01705, LINC02474","Colorectal cancer","colorectal cancer",'-,GCST002454,1:221991606
rs10795668-<b>G</b>,"5 x 10-15","(East Asian)",0.6,1.15,'-,[1.11-1.19],RNA5SP299,"Colorectal cancer","colorectal cancer",'-,GCST002454,10:8659256
rs10411210-<b>C</b>,"3 x 10-6","(East Asian)",0.82,1.12,'-,[1.07-1.17],RHPN2,"Colorectal cancer","colorectal cancer",'-,GCST002454,19:33041394
rs4948317-<b>C</b>,"7 x 10-8","(East Asian)",0.27,1.1,'-,[1.06-1.13],BICC1,"Colorectal cancer","colorectal cancer",'-,GCST002454,10:58811675
rs704017-<b>G</b>,"2 x 10-8","(East Asian)",0.32,1.1,'-,[1.06-1.13],ZMIZ1-AS1,"Colorectal cancer","colorectal cancer",'-,GCST002454,10:79059375
rs12412391-<b>G</b>,"7 x 10-7","(East Asian)",0.42,1.08,'-,[1.05-1.11],LINC01475,"Colorectal cancer","colorectal cancer",'-,GCST002454,10:99529178
rs11196172-<b>A</b>,"1 x 10-12","(East Asian)",0.68,1.14,'-,[1.10-1.18],TCF7L2,"Colorectal cancer","colorectal cancer",'-,GCST002454,10:112967084
rs174537-<b>G</b>,"9 x 10-21","(East Asian)",0.59,1.16,'-,[1.12-1.19],"TMEM258, MYRF","Colorectal cancer","colorectal cancer",'-,GCST002454,11:61785208
rs12309274-<b>T</b>,"3 x 10-6","(East Asian)",0.85,1.11,'-,[1.06-1.16],WNK1,"Colorectal cancer","colorectal cancer",'-,GCST002454,12:866782
rs10849432-<b>T</b>,"6 x 10-10","(East Asian)",0.82,1.14,'-,[1.09-1.18],"ATP5MFP5, PLEKHG6","Colorectal cancer","colorectal cancer",'-,GCST002454,12:6276561
rs12603526-<b>C</b>,"3 x 10-8","(East Asian)",0.3,1.1,'-,[1.06-1.14],NXN,"Colorectal cancer","colorectal cancer",'-,GCST002454,17:897353
rs1800469-<b>G</b>,"1 x 10-8","(East Asian)",0.48,1.09,'-,[1.06-1.12],TMEM91,"Colorectal cancer","colorectal cancer",'-,GCST002454,19:41354391
rs647161-<b>A</b>,"2 x 10-14","(East Asian)",0.31,1.15,'-,[1.11-1.19],C5orf66,"Colorectal cancer","colorectal cancer",'-,GCST002454,5:135163402
rs10752881-<b>A</b>,"5 x 10-6","(East Asian)",0.39,1.07,'-,[1.04-1.10],"RNU6-41P, LAMC1","Colorectal cancer","colorectal cancer",'-,GCST002454,1:183004356
rs6469656-<b>A</b>,"5 x 10-8","(East Asian)",0.65,1.09,'-,[1.06-1.13],EIF3H,"Colorectal cancer","colorectal cancer",'-,GCST002454,8:116635549
rs6983267-<b>G</b>,"5 x 10-14","(East Asian)",0.38,1.14,'-,[1.10-1.18],"POU5F1B, CCAT2, CASC8, PCAT1","Colorectal cancer","colorectal cancer",'-,GCST002454,8:127401060
rs3802842-<b>C</b>,"3 x 10-7","(East Asian)",0.38,1.09,'-,[1.05-1.12],"COLCA2, COLCA1","Colorectal cancer","colorectal cancer",'-,GCST002454,11:111300984
rs10774214-<b>T</b>,"1 x 10-10","(East Asian)",0.37,1.14,'-,[1.09-1.18],CCND2-AS1,"Colorectal cancer","colorectal cancer",'-,GCST002454,12:4259186
rs7229639-<b>A</b>,"2 x 10-8","(East Asian)",0.16,1.2,'-,[1.16-1.25],SMAD7,"Colorectal cancer","colorectal cancer",'-,GCST002454,18:48924606
rs2423279-<b>C</b>,"3 x 10-12","(East Asian)",0.31,1.13,'-,[1.09-1.17],HAO1,"Colorectal cancer","colorectal cancer",'-,GCST002454,20:7831703
rs35509282-<b>A</b>,"8 x 10-9",,NR,1.53,'-,[1.39-1.67],MTHFD2P4,"Colorectal cancer","colorectal cancer",'-,GCST002528,4:162412253
rs4939827-<b>T</b>,"1 x 10-12",,0.52,1.16,'-,[1.09-1.27],SMAD7,"Colorectal cancer","colorectal cancer",'-,GCST000113,18:48927093
rs72647484-<b>?</b>,"1 x 10-8",,0.91,1.24,'-,[1.15-1.33],MIR4418,"Colorectal cancer","colorectal cancer",'-,GCST002919,1:22261235
rs202110856-<b>?</b>,"7 x 10-8",,0.99,1.51,'-,[1.23-1.86],ERAP1,"Colorectal cancer","colorectal cancer",'-,GCST002919,5:96794170
rs10904849-<b>?</b>,"7 x 10-8",,0.68,1.13,'-,[1.08-1.19],CUBN,"Colorectal cancer","colorectal cancer",'-,GCST002919,10:16955267
rs79900961-<b>?</b>,"5 x 10-8",,0.98,1.49,'-,[1.26-1.76],RPL21P119,"Colorectal cancer","colorectal cancer",'-,GCST002919,16:9203955
rs16941835-<b>?</b>,"5 x 10-8",,0.21,1.16,'-,[1.09-1.22],"LINC02188, FOXL1","Colorectal cancer","colorectal cancer",'-,GCST002919,16:86662114
rs11118883-<b>A</b>,"5 x 10-6",,0.35,1.12,'-,[NR],LINC02257,"Colorectal cancer","colorectal cancer",'-,GCST002919,1:221887680
rs76316943-<b>A</b>,"2 x 10-11",,0.01,1.58,'-,[NR],UTP23,"Colorectal cancer","colorectal cancer",'-,GCST002919,8:116836068
rs7014346-<b>A</b>,"6 x 10-15",,0.34,1.19,'-,[NR],"CASC8, POU5F1B, PCAT1","Colorectal cancer","colorectal cancer",'-,GCST002919,8:127412547
rs11255841-<b>T</b>,"4 x 10-13",,0.68,1.18,'-,[NR],RNA5SP299,"Colorectal cancer","colorectal cancer",'-,GCST002919,10:8697617
rs11190164-<b>G</b>,"8 x 10-7",,0.29,1.13,'-,[NR],"NKX2-3, SLC25A28","Colorectal cancer","colorectal cancer",'-,GCST002919,10:99591947
rs3824999-<b>C</b>,"8 x 10-11",,0.47,1.15,'-,[NR],POLD3,"Colorectal cancer","colorectal cancer",'-,GCST002919,11:74634505
rs3802842-<b>C</b>,"2 x 10-6",,0.27,1.13,'-,[NR],"COLCA2, COLCA1","Colorectal cancer","colorectal cancer",'-,GCST002919,11:111300984
rs4768903-<b>A</b>,"4 x 10-8",,0.61,1.1,'-,[NR],DIP2B,"Colorectal cancer","colorectal cancer",'-,GCST002919,12:50651666
rs35107139-<b>C</b>,"2 x 10-6",,0.4,1.1,'-,[NR],BMP4,"Colorectal cancer","colorectal cancer",'-,GCST002919,14:53952388
rs2293582-<b>A</b>,"3 x 10-11",,0.21,1.21,'-,[NR],GREM1,"Colorectal cancer","colorectal cancer",'-,GCST002919,15:32718211
rs7226855-<b>A</b>,"4 x 10-23",,0.55,1.25,'-,[NR],SMAD7,"Colorectal cancer","colorectal cancer",'-,GCST002919,18:48927678
rs57046232-<b>T</b>,"5 x 10-7",,0.37,1.11,'-,[NR],CASC20,"Colorectal cancer","colorectal cancer",'-,GCST002919,20:6399697
rs1015563-<b>T</b>,"2 x 10-6",,0.35,1.12,'-,[NR],LINC01713,"Colorectal cancer","colorectal cancer",'-,GCST002919,20:6709454
rs2427308-<b>C</b>,"3 x 10-11",,0.78,1.19,'-,[NR],CABLES2,"Colorectal cancer","colorectal cancer",'-,GCST002919,20:62394395
rs7912831-<b>?</b>,"9 x 10-8",,'-,1.27,'-,[1.16-1.39],RNA5SP299,"Colorectal cancer","colorectal cancer",'-,GCST004839,10:8689292
rs12603526-<b>C</b>,"3 x 10-6","Han Chinese",0.184,1.44,'-,[1.24-1.68],NXN,"Colorectal cancer","colorectal cancer",'-,GCST003494,17:897353
rs1800469-<b>A</b>,"4 x 10-7","Han Chinese",0.456,1.36,'-,[1.21-1.53],TMEM91,"Colorectal cancer","colorectal cancer",'-,GCST003494,19:41354391
rs2238126-<b>G</b>,"3 x 10-11",,'-,1.17,'-,[1.12-1.23],ETV6,"Colorectal cancer","colorectal cancer",'-,GCST003494,12:11856807
rs2238126-<b>G</b>,"3 x 10-10","Han Chinese",0.477,1.17,'-,1.11-1.23,ETV6,"Colorectal cancer","colorectal cancer",'-,GCST003494,12:11856807
rs4813802-<b>G</b>,"1 x 10-9",(EA),0.318,1.0752687,'-,[1.05-1.11],LINC01713,"Colorectal cancer","colorectal cancer",'-,GCST006131,20:6718948
rs6066825-<b>A</b>,"2 x 10-6",(EA),0.622,1.06,'-,[1.03-1.09],PREX1,"Colorectal cancer","colorectal cancer",'-,GCST006131,20:48723580
rs2427308-<b>C</b>,"2 x 10-13",(EA),0.766,1.1235955,'-,[1.09-1.16],CABLES2,"Colorectal cancer","colorectal cancer",'-,GCST006131,20:62394395
rs17102823-<b>C</b>,"7 x 10-7",,0.139,2.29,'-,[1.65-3.17],"SRP54-AS1, BAZ1A","Colorectal carcinoma in primary sclerosing cholangitis","colorectal cancer","sclerosing cholangitis",GCST005856,14:34894698
rs2735940-<b>G</b>,"3 x 10-13",(EA),0.489,1.0869565,'-,[1.06-1.12],"TERT, MIR4457","Colorectal cancer","colorectal cancer",'-,GCST006131,5:1296371
rs58791712-<b>GT</b>,"7 x 10-14",(EA),0.255,1.098901,'-,[1.08-1.12],RNU1-150P,"Colorectal cancer","colorectal cancer",'-,GCST006131,5:40281696
rs10911251-<b>A</b>,"5 x 10-8",(EA),0.547,1.07,'-,[1.04-1.10],LAMC1,"Colorectal cancer","colorectal cancer",'-,GCST006131,1:183112059
rs6687758-<b>G</b>,"1 x 10-8",(EA),0.222,1.0869565,'-,[1.05-1.12],"LINC01705, LINC02474","Colorectal cancer","colorectal cancer",'-,GCST006131,1:221991606
rs992157-<b>A</b>,"1 x 10-7",(EA),0.583,1.07,'-,[1.04-1.09],"TMBIM1, PNKD","Colorectal cancer","colorectal cancer",'-,GCST006131,2:218290058
rs35360328-<b>A</b>,"6 x 10-13",(EA),0.156,1.13,'-,[1.09-1.17],'-,"Colorectal cancer","colorectal cancer",'-,GCST006131,3:40883471
rs812481-<b>G</b>,"1 x 10-6",(EA),0.559,1.0638298,'-,[1.03-1.09],LRIG1,"Colorectal cancer","colorectal cancer",'-,GCST006131,3:66392011
rs16892766-<b>C</b>,"4 x 10-24",(EA),0.09,1.2195122,'-,[1.18-1.28],EIF3H,"Colorectal cancer","colorectal cancer",'-,GCST006131,8:116618444
rs6983267-<b>G</b>,"8 x 10-27",(EA),0.499,1.1363636,'-,[1.11-1.16],"POU5F1B, CCAT2, CASC8, PCAT1","Colorectal cancer","colorectal cancer",'-,GCST006131,8:127401060
rs11255841-<b>T</b>,"3 x 10-12",(EA),0.691,1.098901,'-,[1.06-1.12],RNA5SP299,"Colorectal cancer","colorectal cancer",'-,GCST006131,10:8697617
rs704017-<b>G</b>,"2 x 10-8",(EA),0.562,1.0752687,'-,[1.04-1.1],ZMIZ1-AS1,"Colorectal cancer","colorectal cancer",'-,GCST006131,10:79059375
rs1035209-<b>T</b>,"1 x 10-8",(EA),0.195,1.09,'-,[1.06-1.12],"SLC25A28, NKX2-3","Colorectal cancer","colorectal cancer",'-,GCST006131,10:99585609
rs1535-<b>A</b>,"4 x 10-8",(EA),0.65,1.07,'-,[1.05-1.10],FADS2,"Colorectal cancer","colorectal cancer",'-,GCST006131,11:61830500
rs3824999-<b>G</b>,"4 x 10-10",(EA),0.524,1.0752687,'-,[1.05-1.1],POLD3,"Colorectal cancer","colorectal cancer",'-,GCST006131,11:74634505
rs3802842-<b>C</b>,"5 x 10-19",(EA),0.269,1.1235955,'-,[1.1-1.15],"COLCA2, COLCA1","Colorectal cancer","colorectal cancer",'-,GCST006131,11:111300984
rs3217810-<b>T</b>,"2 x 10-11",(EA),0.121,1.15,'-,[1.11-1.20],CCND2,"Colorectal cancer","colorectal cancer",'-,GCST006131,12:4279105
rs3184504-<b>C</b>,"2 x 10-10",(EA),0.536,1.0752687,'-,[1.05-1.1],"ATXN2, SH2B3","Colorectal cancer","colorectal cancer",'-,GCST006131,12:111446804
rs73208120-<b>G</b>,"8 x 10-7",(EA),0.084,1.1111112,'-,[1.06-1.16],NOS1,"Colorectal cancer","colorectal cancer",'-,GCST006131,12:117309785
rs4444235-<b>C</b>,"1 x 10-9",(EA),0.493,1.0752687,'-,[1.05-1.1],"MIR5580, LINC02331","Colorectal cancer","colorectal cancer",'-,GCST006131,14:53944201
rs17094983-<b>G</b>,"8 x 10-10",(EA),0.879,1.1111112,'-,[1.08-1.15],LINC01500,"Colorectal cancer","colorectal cancer",'-,GCST006131,14:58722643
rs73376930-<b>G</b>,"4 x 10-18",(EA),0.207,1.1363636,'-,[1.1-1.18],GREM1,"Colorectal cancer","colorectal cancer",'-,GCST006131,15:32720301
rs9929218-<b>G</b>,"7 x 10-6",(EA),0.706,1.0638298,'-,[1.03-1.09],CDH1,"Colorectal cancer","colorectal cancer",'-,GCST006131,16:68787043
rs4939827-<b>T</b>,"3 x 10-30",(EA),0.532,1.14,'-,[1.12-1.17],SMAD7,"Colorectal cancer","colorectal cancer",'-,GCST006131,18:48927093
rs10411210-<b>C</b>,"3 x 10-7",(EA),0.903,1.098901,'-,[1.06-1.15],RHPN2,"Colorectal cancer","colorectal cancer",'-,GCST006131,19:33041394
rs961253-<b>A</b>,"6 x 10-11",(EA),0.361,1.08,'-,[1.06-1.11],CASC20,"Colorectal cancer","colorectal cancer",'-,GCST006131,20:6423634
rs10505477-<b>A</b>,"3 x 10-22",,NR,1.19,'-,[1.15-1.23],"POU5F1B, PCAT1, CASC8","Colorectal cancer","colorectal cancer",'-,GCST004895,8:127395198
rs992157-<b>A</b>,"2 x 10-9",,NR,1.12,'-,[1.08-1.16],"TMBIM1, PNKD","Colorectal cancer","colorectal cancer",'-,GCST004895,2:218290058
rs6589219-<b>G</b>,"2 x 10-9",,NR,1.12,'-,[1.08-1.17],"COLCA1, COLCA2","Colorectal cancer","colorectal cancer",'-,GCST004895,11:111302186
rs961253-<b>A</b>,"7 x 10-6",,0.303,'-,"0.0168 unit increase",[0.00947-0.0242],CASC20,"Colorectal cancer","colorectal cancer",'-,GCST004895,20:6423634
rs6983267-<b>G</b>,"2 x 10-21",,NR,1.18,'-,[1.18-1.18],"POU5F1B, CCAT2, CASC8, PCAT1","Colorectal cancer","colorectal cancer",'-,GCST004895,8:127401060
rs11203467-<b>G</b>,"7 x 10-7","(East Asian)",0.8844,1.13,'-,[1.07-1.18],ACTL8,"Colorectal cancer","colorectal cancer",'-,GCST009869,1:17804474
rs2226738-<b>C</b>,"2 x 10-6","(East Asian)",0.1688,1.1,'-,[1.06-1.14],ELOCP20,"Colorectal cancer","colorectal cancer",'-,GCST009869,1:115543035
rs13426988-<b>G</b>,"2 x 10-6","(East Asian)",0.8523,1.1,'-,[1.06-1.14],COX7A2L,"Colorectal cancer","colorectal cancer",'-,GCST009869,2:42376941
rs13419069-<b>G</b>,"7 x 10-6","(East Asian)",0.3134,1.07,'-,[1.04-1.10],"FTH1P6, MIR4431","Colorectal cancer","colorectal cancer",'-,GCST009869,2:52658893
rs35413825-<b>A</b>,"8 x 10-7","(East Asian)",0.3036,1.08,'-,[1.05-1.12],CCDC195,"Colorectal cancer","colorectal cancer",'-,GCST009869,2:224713074
rs2163735-<b>G</b>,"2 x 10-6","(East Asian)",0.7472,1.08,'-,[1.05-1.12],GRM7,"Colorectal cancer","colorectal cancer",'-,GCST009869,3:6953739
rs116265807-<b>G</b>,"7 x 10-6","(East Asian)",0.9226,1.14,'-,[1.08-1.21],NFKBIZ,"Colorectal cancer","colorectal cancer",'-,GCST009869,3:101845752
rs67999259-<b>C</b>,"2 x 10-6","(East Asian)",0.5369,1.07,'-,[1.04-1.10],"CCL26, HIP1","Colorectal cancer","colorectal cancer",'-,GCST009869,7:75741828
rs60911071-<b>G</b>,"1 x 10-6","(East Asian)",0.6371,1.07,'-,[1.04-1.10],STC1,"Colorectal cancer","colorectal cancer",'-,GCST009869,8:23807119
rs826732-<b>C</b>,"4 x 10-6","(East Asian)",0.583,1.07,'-,[1.04-1.10],TOX,"Colorectal cancer","colorectal cancer",'-,GCST009869,8:58830080
rs62558833-<b>T</b>,"4 x 10-7","(East Asian)",0.5472,1.08,'-,[1.05-1.11],UBAP2,"Colorectal cancer","colorectal cancer",'-,GCST009869,9:34039004
rs12235741-<b>G</b>,"1 x 10-6","(East Asian)",0.5135,1.08,'-,[1.04-1.11],UBQLN1,"Colorectal cancer","colorectal cancer",'-,GCST009869,9:83695388
rs74995296-<b>C</b>,"8 x 10-6","(East Asian)",0.6759,1.08,'-,[1.04-1.12],"KCNT1, CAMSAP1","Colorectal cancer","colorectal cancer",'-,GCST009869,9:135798543
rs2750055-<b>T</b>,"7 x 10-6","(East Asian)",0.3487,1.07,'-,[1.04-1.09],IATPR,"Colorectal cancer","colorectal cancer",'-,GCST009869,10:33116647
rs1245518-<b>C</b>,"9 x 10-6","(East Asian)",0.5577,1.06,'-,[1.04-1.09],"SPOCK2, CHST3","Colorectal cancer","colorectal cancer",'-,GCST009869,10:72024267
rs11217091-<b>C</b>,"7 x 10-7","(East Asian)",0.1118,1.11,'-,[1.07-1.16],BCL9L,"Colorectal cancer","colorectal cancer",'-,GCST009869,11:118922904
