"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs2997084-<b>G</b>,"9 x 10-13",,0.433,'-,"0.00955653 unit decrease",[0.0069-0.0122],PDE4B,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,1:65928049
rs66904764-<b>C</b>,"3 x 10-12",,0.278,'-,"0.010265 unit increase",[0.0074-0.0132],PTGER3,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,1:71027956
rs6671130-<b>G</b>,"4 x 10-9",,0.601,'-,"0.00808366 unit decrease",[0.0054-0.0108],"S100A16, LINC01360","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,1:73386004
rs10753661-<b>A</b>,"6 x 10-9",,0.684,'-,"0.00824938 unit decrease",[0.0055-0.011],"LMX1A, RNU6-755P","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,1:165150555
rs28680958-<b>A</b>,"7 x 10-13",,0.217,'-,"0.0114771 unit decrease",[0.0083-0.0146],ZBTB37,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,1:173879670
rs823114-<b>A</b>,"2 x 10-11",,0.553,'-,"0.00893543 unit increase",[0.0063-0.0115],"NUCKS1, RAB29","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,1:205750404
rs62104180-<b>A</b>,"9 x 10-15",,0.0489,'-,"0.0249782 unit decrease",[0.019-0.031],"LINC01874, LINC01865","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:466003
rs6731872-<b>G</b>,"4 x 10-9",,0.826,'-,"0.0102333 unit increase",[0.0068-0.0136],"TMEM18, LINC01875","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:624205
rs115056666-<b>T</b>,"8 x 10-9",,0.0665,'-,"0.0153424 unit increase",[0.01-0.021],MYT1L,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:2005643
rs13392329-<b>T</b>,"6 x 10-7",,0.327,'-,"0.00706146 unit decrease",[0.0043-0.0098],ASXL2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:25842723
rs1260326-<b>C</b>,"3 x 10-44",,0.601,'-,"0.0187927 unit increase",[0.016-0.021],GCKR,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:27508073
rs2754511-<b>T</b>,"6 x 10-8",,0.328,'-,"0.00773373 unit decrease",[0.0049-0.0105],BIRC6,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:32545090
rs10166377-<b>A</b>,"4 x 10-8",,0.165,'-,"0.00983451 unit decrease",[0.0063-0.0134],"LRPPRC, RNU6-566P","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:44085558
rs1004787-<b>A</b>,"5 x 10-32",,0.551,'-,"0.0157003 unit increase",[0.013-0.018],LINC01833,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:44931952
rs11125166-<b>C</b>,"9 x 10-10",,0.731,'-,"0.0091545 unit decrease",[0.0062-0.0121],"RN7SKP224, FOXN2","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:48235785
rs2717063-<b>A</b>,"5 x 10-11",,0.588,'-,"0.0088418 unit increase",[0.0062-0.0115],VRK2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:57883834
rs13032049-<b>G</b>,"2 x 10-13",,0.283,'-,"0.0108326 unit increase",[0.008-0.0137],WDPCP,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:63354372
rs828867-<b>A</b>,"8 x 10-13",,0.545,'-,"0.00957418 unit increase",[0.007-0.0122],TET3,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:74107335
rs11692435-<b>A</b>,"3 x 10-15",,0.0852,'-,"0.0189977 unit increase",[0.014-0.024],ACTR1B,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:97658891
rs13392222-<b>C</b>,"1 x 10-7",,0.139,'-,"0.01011 unit decrease",[0.0064-0.0139],AFF3,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:100055946
rs1534454-<b>T</b>,"3 x 10-9",,0.272,'-,"0.00918866 unit increase",[0.0061-0.0122],'-,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:103161259
rs7581524-<b>T</b>,"2 x 10-9",,0.279,'-,"0.00884175 unit increase",[0.006-0.0117],"VINAC1P, TTL","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:112476739
rs13024996-<b>A</b>,"2 x 10-15",,0.364,'-,"0.010881 unit decrease",[0.0082-0.0136],ARHGAP15,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:143467646
rs72859280-<b>T</b>,"4 x 10-11",,0.0362,'-,"0.0241072 unit increase",[0.017-0.031],'-,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:147198725
rs12466127-<b>A</b>,"2 x 10-11",,0.376,'-,"0.00922632 unit increase",[0.0065-0.0119],SLC4A10,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:161958752
rs13002088-<b>A</b>,"4 x 10-8",,0.784,'-,"0.00879412 unit increase",[0.0057-0.0119],NFE2L2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:177307190
rs12185569-<b>A</b>,"4 x 10-8",,0.249,'-,"0.00838359 unit decrease",[0.0054-0.0114],"RNU6-440P, FZD7","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:202010829
rs147537311-<b>T</b>,"4 x 10-8",,0.0885,'-,"0.0128269 unit decrease",[0.0083-0.0174],INO80D,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:206026557
rs7594223-<b>C</b>,"2 x 10-14",,0.382,'-,"0.010429 unit decrease",[0.0078-0.0131],"CUL3, CCDC195","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:224608268
rs2972155-<b>G</b>,"1 x 10-8",,0.646,'-,"0.00786986 unit decrease",[0.0052-0.0106],'-,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:226252982
rs67714256-<b>C</b>,"8 x 10-8",,0.346,'-,"0.00744434 unit decrease",[0.0047-0.0102],SPHKAP,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,2:228108667
rs2300669-<b>A</b>,"4 x 10-8",,0.386,'-,"0.00741178 unit decrease",[0.0048-0.0101],EXOG,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,3:38499827
rs13094887-<b>T</b>,"3 x 10-15",,0.301,'-,"0.0114029 unit decrease",[0.0086-0.0142],FOXP1,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,3:70919280
rs13068318-<b>T</b>,"2 x 10-9",,0.207,'-,"0.00975306 unit increase",[0.0066-0.0129],'-,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,3:81271963
rs62250685-<b>G</b>,"1 x 10-31",,0.614,'-,"0.0158444 unit decrease",[0.013-0.019],CADM2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,3:85408090
rs13066454-<b>T</b>,"3 x 10-11",,0.398,'-,"0.00895544 unit decrease",[0.0063-0.0116],'-,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,3:94275411
rs1378835-<b>G</b>,"2 x 10-9",,0.546,'-,"0.00795323 unit increase",[0.0054-0.0105],'-,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,3:117934569
rs9838144-<b>C</b>,"4 x 10-9",,0.209,'-,"0.00971521 unit decrease",[0.0065-0.0129],CPNE4,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,3:131857443
rs6777420-<b>T</b>,"3 x 10-8",,0.131,'-,"0.0110558 unit increase",[0.0071-0.015],"XRN1, GK5","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,3:142284027
rs2279829-<b>T</b>,"1 x 10-8",,0.215,'-,"0.00918408 unit decrease",[0.006-0.0123],ZIC4,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,3:147388532
rs883323-<b>T</b>,"6 x 10-9",,0.624,'-,"0.00792932 unit decrease",[0.0053-0.0106],TENM2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,5:167560739
rs3117334-<b>T</b>,"7 x 10-9",,0.501,'-,"0.00785988 unit increase",[0.0052-0.0105],"OR2G1P, OR2U1P","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,6:29249737
rs9277636-<b>G</b>,"3 x 10-8",,0.153,'-,"0.0105227 unit increase",[0.0068-0.0143],HLA-DPB2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,6:33114735
rs10948615-<b>C</b>,"4 x 10-8",,0.306,'-,"0.00783127 unit decrease",[0.005-0.0106],'-,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,6:51474623
rs4421172-<b>T</b>,"4 x 10-9",,0.627,'-,"0.00803814 unit decrease",[0.0054-0.0107],MIR4643,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,6:91492001
rs968050-<b>T</b>,"2 x 10-11",,0.483,'-,"0.00884588 unit increase",[0.0063-0.0114],EIF4EBP2P3,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,6:98126684
rs6931356-<b>T</b>,"4 x 10-8",,0.698,'-,"0.00791963 unit increase",[0.0051-0.0107],MCHR2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,6:99899631
rs4945704-<b>A</b>,"4 x 10-8",,0.414,'-,"0.00740538 unit decrease",[0.0048-0.01],HACE1,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,6:104631849
rs2235997-<b>A</b>,"4 x 10-9",,0.498,'-,"0.00785877 unit decrease",[0.0052-0.0105],NR2E1,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,6:108168806
rs113072763-<b>G</b>,"9 x 10-9",,0.0212,'-,"0.0273045 unit decrease",[0.018-0.037],SDK1,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,7:3719298
rs12701709-<b>A</b>,"2 x 10-8",,0.771,'-,"0.00879478 unit decrease",[0.0057-0.0119],POU6F2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,7:39271268
rs10085696-<b>G</b>,"1 x 10-11",,0.186,'-,"0.0114574 unit decrease",[0.0081-0.0148],AUTS2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,7:70318034
rs6460047-<b>C</b>,"4 x 10-11",,0.208,'-,"0.0108214 unit increase",[0.0076-0.014],"VPS37D, MLXIPL","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,7:73628113
rs10236149-<b>G</b>,"4 x 10-13",,0.123,'-,"0.0146241 unit decrease",[0.011-0.019],ARPC1B,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,7:99379892
rs2299409-<b>A</b>,"2 x 10-9",,0.529,'-,"0.00786772 unit decrease",[0.0053-0.0105],ORC5,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,7:104171723
rs339095-<b>G</b>,"2 x 10-8",,0.497,'-,"0.00744603 unit decrease",[0.0049-0.01],CALU,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,7:128765993
rs1349405-<b>A</b>,"1 x 10-8",,0.35,'-,"0.00792449 unit decrease",[0.0052-0.0106],PLXNA4,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,7:132222789
rs6951574-<b>C</b>,"9 x 10-23",,0.458,'-,"0.0135261 unit increase",[0.011-0.016],DPP6,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,7:153792659
rs13250583-<b>T</b>,"6 x 10-9",,0.213,'-,"0.00936684 unit decrease",[0.0062-0.0125],LINC02153,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,8:21092406
rs72630922-<b>A</b>,"2 x 10-8",,0.419,'-,"0.00750852 unit decrease",[0.0049-0.0101],VENTXP5,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,8:33804883
rs6982152-<b>C</b>,"4 x 10-15",,0.763,'-,"0.012229 unit increase",[0.0092-0.0153],LINC01414,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,8:63866456
rs1814032-<b>A</b>,"3 x 10-11",,0.224,'-,"0.011071 unit decrease",[0.0078-0.0143],RUNX1T1,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,8:91993219
rs28601761-<b>G</b>,"3 x 10-10",,0.42,'-,"0.00849258 unit increase",[0.0059-0.0111],"LINC00861, TRIB1","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,8:125487789
rs2771046-<b>A</b>,"2 x 10-8",,0.188,'-,"0.00946371 unit increase",[0.0062-0.0128],ELAVL2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,9:23810890
rs55932213-<b>G</b>,"5 x 10-9",,0.736,'-,"0.0089515 unit increase",[0.006-0.0119],LINC01505,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,9:105993341
rs10978550-<b>C</b>,"2 x 10-12",,0.206,'-,"0.0115167 unit decrease",[0.0083-0.0147],LINC01505,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,9:106583712
rs2297605-<b>A</b>,"2 x 10-8",,0.459,'-,"0.00768614 unit increase",[0.005-0.0104],NR5A1,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,9:124493169
rs12572486-<b>C</b>,"9 x 10-10",,0.259,'-,"0.00925838 unit decrease",[0.0063-0.0122],LINC02661,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,10:108785324
rs17665139-<b>T</b>,"7 x 10-10",,0.149,'-,"0.0114182 unit decrease",[0.0078-0.015],LINC02641,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,10:123334364
rs61861298-<b>C</b>,"4 x 10-8",,0.233,'-,"0.00857442 unit decrease",[0.0055-0.0116],GPR26,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,10:123658771
rs7950166-<b>T</b>,"1 x 10-10",,0.637,'-,"0.00880867 unit decrease",[0.0061-0.0115],TRIM66,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,11:8620671
rs11030084-<b>T</b>,"2 x 10-13",,0.184,'-,"0.0124831 unit decrease",[0.0091-0.0158],"LINC00678, BDNF-AS","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,11:27622178
rs11030380-<b>T</b>,"3 x 10-6",,0.6,'-,"0.00631481 unit increase",[0.0037-0.009],METTL15,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,11:28569621
rs11604680-<b>G</b>,"4 x 10-16",,0.321,'-,"0.0115081 unit decrease",[0.0087-0.0143],"PSMC3, RAPSN","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,11:47435988
rs1940728-<b>T</b>,"3 x 10-14",,0.403,'-,"0.0103804 unit increase",[0.0077-0.0131],NCAM1,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,11:112981473
rs6589379-<b>T</b>,"6 x 10-11",,0.638,'-,"0.00898363 unit increase",[0.0063-0.0117],"DRD2, TMPRSS5","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,11:113503845
rs17542254-<b>G</b>,"5 x 10-11",,0.275,'-,"0.0096932 unit increase",[0.0068-0.0126],"ATF4P4, CLDN25","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,11:113784974
rs4938230-<b>A</b>,"2 x 10-11",,0.842,'-,"0.0121162 unit increase",[0.0086-0.0157],'-,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,11:116204284
rs9325144-<b>T</b>,"1 x 10-8",,0.348,'-,"0.00788455 unit decrease",[0.0052-0.0106],CPNE8,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,12:38624871
rs2193749-<b>C</b>,"1 x 10-7",,0.513,'-,"0.00692773 unit increase",[0.0043-0.0095],ARID2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,12:45741029
rs11615710-<b>G</b>,"2 x 10-9",,0.207,'-,"0.00980909 unit decrease",[0.0066-0.013],SPATS2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,12:49493002
rs7956306-<b>A</b>,"2 x 10-10",,0.459,'-,"0.00842972 unit decrease",[0.0058-0.011],SLC4A8,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,12:51440224
rs10506274-<b>T</b>,"8 x 10-11",,0.484,'-,"0.00856984 unit decrease",[0.006-0.0112],ACSS3,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,12:81207685
rs4842786-<b>A</b>,"2 x 10-10",,0.584,'-,"0.00852538 unit decrease",[0.0059-0.0112],LINC02404,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,12:91777014
rs1426371-<b>A</b>,"6 x 10-9",,0.259,'-,"0.00886039 unit decrease",[0.0059-0.0119],WSCD2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,12:108236003
rs500321-<b>T</b>,"1 x 10-9",,0.736,'-,"0.00905072 unit decrease",[0.0061-0.012],WASF3,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,13:26550223
rs1937529-<b>T</b>,"1 x 10-9",,0.521,'-,"0.00797547 unit decrease",[0.0054-0.0106],'-,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,13:67533729
rs1123285-<b>G</b>,"2 x 10-11",,0.335,'-,"0.00944268 unit decrease",[0.0067-0.0122],OTX2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,14:56807801
rs111908763-<b>T</b>,"2 x 10-8",,0.193,'-,"0.00934652 unit decrease",[0.0061-0.0126],NRXN3,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,14:79466480
rs12881175-<b>C</b>,"5 x 10-7",,0.906,'-,"0.0113529 unit increase",[0.0069-0.0158],NRXN3,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,14:79880190
rs1714524-<b>T</b>,"6 x 10-10",,0.551,'-,"0.00818671 unit decrease",[0.0056-0.0108],"MLF1, RSRC1","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,3:158555307
rs7618629-<b>G</b>,"5 x 10-8",,0.754,'-,"0.00842028 unit increase",[0.0054-0.0114],PSMD2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,3:184305273
rs3748034-<b>T</b>,"4 x 10-9",,0.143,'-,"0.0112741 unit decrease",[0.0075-0.015],HGFAC,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,4:3444364
rs11728253-<b>T</b>,"1 x 10-8",,0.733,'-,"0.00868565 unit decrease",[0.0057-0.0117],ABLIM2,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,4:8027236
rs13148010-<b>A</b>,"2 x 10-8",,0.421,'-,"0.00752374 unit decrease",[0.0049-0.0101],EEF1A1P21,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,4:29693076
rs11940694-<b>G</b>,"4 x 10-64",,0.597,'-,"0.0228615 unit increase",[0.02-0.026],KLB,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,4:39413373
rs6856819-<b>G</b>,"2 x 10-9",,0.235,'-,"0.00936338 unit increase",[0.0063-0.0124],BEND4,"Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,4:42148196
rs4699680-<b>A</b>,"6 x 10-22",,0.957,'-,"0.0313325 unit increase",[0.025-0.038],"EIF4E, BTF3P13","Alcohol consumption (drinks per week) (MTAG)","alcohol consumption measurement",'-,GCST007472,4:98837981
