"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs72658409-<b>?</b>,"2 x 10-9",,0.927,1.2987013,'-,[1.19-1.41],CDKN2B-AS1,Adenocarcinoma,"lung adenocarcinoma",'-,GCST003326,9:22160088
rs11610143-<b>?</b>,"2 x 10-9",,0.685,1.1363636,'-,[1.09-1.19],ACVR1B,Adenocarcinoma,"lung adenocarcinoma",'-,GCST003326,12:51955287
rs3794742-<b>?</b>,"1 x 10-6",,0.483,1.098901,'-,[1.06-1.15],SYNGR2,Adenocarcinoma,"lung adenocarcinoma",'-,GCST003326,17:78169467
rs4921799-<b>?</b>,"3 x 10-6",,0.171,1.1235955,'-,'-,MTUS1,Adenocarcinoma,"lung adenocarcinoma",'-,GCST003326,8:17650455
rs9668978-<b>T</b>,"6 x 10-7",,0.288943856,1.0957873,'-,[1.057066927-1.135925946],RASSF3,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,12:64519457
rs1512829-<b>G</b>,"2 x 10-6",,0.238357781,1.0958536,'-,[1.055577724-1.137666226],SBF2,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,11:9929710
rs116506680-<b>T</b>,"4 x 10-9",,0.470294148,1.0998784,'-,[1.065550355-1.135312548],"HLA-G, MICG","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,6:29813272
rs10091877-<b>T</b>,"6 x 10-6",,0.200336414,1.1013283,'-,[1.056271959-1.148306496],"TRMT9B, RNU6-842P","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,8:13034877
rs1056562-<b>T</b>,"3 x 10-10",,0.47309905,1.107537,'-,[1.072961595-1.143226538],MPZL2,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,11:118254910
rs1039766-<b>T</b>,"3 x 10-6",,0.15385084,1.1111958,'-,[1.063401586-1.161138089],"SPRED2, ACTR2","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,2:65293011
rs7941595-<b>A</b>,"9 x 10-6",,0.204962943,1.1133189,'-,[1.061679588-1.167469854],PGR-AS1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,11:101284141
rs12514642-<b>C</b>,"6 x 10-6",,0.169418679,1.1133295,'-,[1.062922485-1.166127143],LPCAT1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,5:1482752
rs144071067-<b>A</b>,"3 x 10-6",,0.152249495,1.1164572,'-,[1.065792434-1.169530454],"HLA-W, HLA-A","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,6:29955450
rs138488080-<b>A</b>,"9 x 10-7",,0.145734949,1.1176682,'-,[1.069132717-1.168407069],"MOG, SUMO2P1","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,6:29638984
rs2403597-<b>G</b>,"3 x 10-6",,0.140710077,1.1187984,'-,[1.067267022-1.172817764],"PARVA, MICAL2","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,11:12366378
rs4236709-<b>G</b>,"1 x 10-10",,0.217800395,1.1323667,'-,[1.090261405-1.176098008],NRG1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,8:32552592
rs8108034-<b>G</b>,"4 x 10-6",,0.098770912,1.1390146,'-,[1.078067821-1.203406926],"GMFG, LRFN1","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,19:39323213
rs17391694-<b>T</b>,"4 x 10-7",,0.118152408,1.145024,'-,[1.086703288-1.206474625],"RNFT1P2, GIPC2","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,1:78157942
rs2004038-<b>A</b>,"4 x 10-15",,0.418657783,1.1474226,'-,[1.108727515-1.187467979],ADAMTS7,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,15:78779064
rs55864010-<b>A</b>,"2 x 10-6",,0.093972213,1.1529757,'-,[1.086679004-1.223317068],"ETAA1, LINC02831","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,2:67474157
rs11591710-<b>C</b>,"6 x 10-11",,0.136758676,1.1624825,'-,[1.111169372-1.216165284],"STN1, SLK","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,10:103927874
rs2006209-<b>T</b>,"3 x 10-7",,0.090275641,1.1630918,'-,[1.097720361-1.232356121],"CEACAM21, CEACAMP3","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,19:41589873
rs34517439-<b>A</b>,"4 x 10-8",,0.104561684,1.1652228,'-,[1.103352102-1.2305629],"GIPC2, DNAJB4","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,1:77984833
rs885518-<b>G</b>,"1 x 10-9",,0.101094603,1.1671287,'-,[1.110679289-1.226447176],MTAP,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,9:21830158
rs62560775-<b>G</b>,"2 x 10-9",,0.106543936,1.1804289,'-,[1.117964329-1.246383605],CDKN2B-AS1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,9:22052069
rs71658797-<b>A</b>,"3 x 10-10",,0.102617403,1.1845306,'-,[1.123671054-1.248686293],AK5,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,1:77501822
rs11639372-<b>T</b>,"6 x 10-26",,0.403532831,1.1883514,'-,[1.150784342-1.227144715],CHRNB4,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,15:78674313
rs72728744-<b>T</b>,"3 x 10-6",,0.049520896,1.1889769,'-,[1.105240549-1.279057458],CCDC26,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,8:128953347
rs71641308-<b>T</b>,"2 x 10-6",,0.066601393,1.1908046,'-,[1.108233166-1.279528116],ZZZ3,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,1:77621033
rs28516445-<b>A</b>,"9 x 10-9",,0.735246537,1.1145091,'-,[1.07-1.16],DTWD1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,15:49667937
rs67824503-<b>T</b>,"1 x 10-7",,0.752921326,1.1081239,'-,[1.07-1.15],LINC00824,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,8:128523018
rs639436-<b>G</b>,"4 x 10-6",,0.794299021,1.1027007,'-,[1.06-1.15],"SBK2, SSC5D","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,19:55521344
rs11848063-<b>A</b>,"3 x 10-6",,0.591682226,1.0807451,'-,[1.05-1.12],MDGA2,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,14:46766242
rs7839435-<b>G</b>,"9 x 10-6",,0.834514742,1.100429,'-,[1.05-1.15],"GULOP, EPHX2","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,8:27555436
rs17181550-<b>T</b>,"3 x 10-6",,0.573729560999999,1.0797197,'-,[1.05-1.12],LINC00511,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,17:72303817
rs61900932-<b>C</b>,"5 x 10-6",,0.782229075,1.099922,'-,[1.06-1.15],UBE4A,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,11:118391991
rs6897545-<b>G</b>,"1 x 10-6",,0.778080348,1.0992558,'-,[1.06-1.14],"SDHAP3, MIR4277","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,5:1619020
rs9387479-<b>T</b>,"7 x 10-8",,0.507803726,1.0919205,'-,[1.06-1.13],DCBLD1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,6:117471449
rs681343-<b>T</b>,"5 x 10-6",,0.526442405,1.0764673,'-,[1.04-1.11],FUT2,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,19:48703205
rs444210-<b>A</b>,"4 x 10-6",,0.457292309,1.0776904,'-,[1.044016827-1.112449998],"RNASET2, MIR3939","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,6:166976754
rs28649851-<b>A</b>,"5 x 10-6",,0.712527359,1.0917237,'-,[1.05-1.13],"ACTRT3, MYNN","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,3:169771524
rs10758203-<b>G</b>,"9 x 10-7",,0.678494694,1.0911608,'-,[1.05-1.13],"AQP3, AQP7","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,9:33421422
rs116080888-<b>C</b>,"8 x 10-7",,0.593311688,1.0905538,'-,[1.05-1.13],"HLA-DRB1, HLA-DQA1","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,6:32618459
rs2316515-<b>G</b>,"1 x 10-7",,0.589206075,1.0899395,'-,[1.06-1.13],IRF4,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,6:410848
rs9960703-<b>T</b>,"1 x 10-6",,0.558360307,1.089008,'-,[1.05-1.13],RAB31,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,18:9780849
rs10807026-<b>C</b>,"3 x 10-6",,0.720791754,1.0867515,'-,[1.05-1.13],"RNU6-471P, CD83P1","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,6:27587740
rs66500423-<b>C</b>,"7 x 10-6",,0.298701274,1.0815878,'-,[1.045124655-1.119323046],NUMBL,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,19:40689265
rs2608029-<b>G</b>,"1 x 10-6",,0.350969507,1.0843331,'-,[1.049207162-1.12063491],PVT1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,8:128157880
rs2083389-<b>C</b>,"9 x 10-6",,0.252766371,1.0861121,'-,[1.047160026-1.126513142],NCOA1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,2:24744855
rs11855650-<b>T</b>,"6 x 10-7",,0.382512812,1.0864811,'-,[1.051754047-1.122354662],"RNU6-745P, TLE3","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,15:70139434
rs114940428-<b>G</b>,"5 x 10-6",,0.270123231,1.0866535,'-,[1.048491756-1.126204041],POLR1H,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,6:30061874
rs2320614-<b>C</b>,"2 x 10-7",,0.400167412,1.0883278,'-,[1.053889519-1.123891441],NAF1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,4:163148970
rs10445262-<b>G</b>,"5 x 10-6",,0.243685768,1.0889617,'-,[1.049921099-1.129453984],SLC52A1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,17:5039881
rs34638657-<b>C</b>,"6 x 10-6",,0.225187101,1.0949496,'-,[1.052655583-1.138943009],"MTCYBP28, HSD17B2","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,16:82119933
rs116350534-<b>T</b>,"6 x 10-6",,0.985372271,1.4517832,'-,[1.24-1.71],TFPI,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,2:187479035
rs115882368-<b>T</b>,"2 x 10-6",,0.980789294,1.3762412,'-,[1.21-1.57],"RPS2P18, CDCA7","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,2:173345499
rs147560684-<b>G</b>,"3 x 10-6",,0.93914972,1.245668,'-,[1.14-1.37],"RN7SKP277, PNPT1P2","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,7:121779076
rs59396197-<b>G</b>,"3 x 10-7",,0.959069538,1.2400912,'-,[1.14-1.35],"RPL9P13, MRPS18BP2","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,2:139675756
rs118022189-<b>G</b>,"4 x 10-6",,0.919459301,1.1760969,'-,[1.1-1.26],"HHIPL1, CCDC85C","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,14:99619716
rs77468143-<b>T</b>,"2 x 10-16",,0.747375077,1.1677256,'-,[1.13-1.21],"SECISBP2L, COPS2","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,15:49084427
rs7169304-<b>G</b>,"3 x 10-12",,0.72238002,1.1346389,'-,[1.1-1.18],GALK2,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,15:49186829
rs11632038-<b>A</b>,"5 x 10-10",,0.794887001,1.1334025,'-,[1.09-1.18],GALK2,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,15:49314101
rs10434093-<b>G</b>,"3 x 10-6",,0.885137369,1.1294919,'-,[1.07-1.19],'-,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,4:75240065
rs17400427-<b>T</b>,"6 x 10-10",,0.743916677,1.1236535,'-,[1.08-1.17],"FAM227B, FGF7","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,15:49448874
rs78442819-<b>G</b>,"6 x 10-7",,0.807203427,1.1216913,'-,[1.07-1.17],TEKT5,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,16:10647125
rs56113850-<b>C</b>,"9 x 10-10",,0.555412481999999,1.121034,'-,[1.08-1.16],CYP2A6,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,19:40847202
rs13080835-<b>G</b>,"7 x 10-12",,0.506638548,1.1171037,'-,[1.08-1.15],TP63,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,3:189639410
rs7182948-<b>G</b>,"2 x 10-9",,0.707325111999999,1.1155612,'-,[1.08-1.16],FAM227B,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,15:49549483
rs28408315-<b>G</b>,"3 x 10-9",,0.722689505,1.1153598,'-,[1.08-1.16],MORF4L1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST004744,15:78892838
rs17038564-<b>G</b>,"2 x 10-8",,0.161,1.15,'-,[1.10-1.21],ACTR2,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,2:65268924
rs35201538-<b>C</b>,"2 x 10-8",,0.676,1.1,'-,[1.06-1.13],"AQP7, AQP3","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,9:33422491
rs77468143-<b>T</b>,"7 x 10-12",,0.767,1.14,'-,[1.10-1.18],"SECISBP2L, COPS2","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,15:49084427
rs2293607-<b>T</b>,"1 x 10-15",,0.58,1.14,'-,[1.11-1.18],TERC,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,3:169764547
rs1200399-<b>C</b>,"3 x 10-10",,0.42,1.13,'-,[1.09-1.18],BAZ1A,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,14:34823979
rs17038564-<b>G</b>,"5 x 10-7","(East Asian)",0.19,1.15,'-,[1.09-1.21],ACTR2,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,2:65268924
rs2293607-<b>T</b>,"6 x 10-12","(East Asian)",0.45,1.16,'-,[1.11-1.21],TERC,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,3:169764547
rs11375254-<b>T</b>,"2 x 10-20","(East Asian)",0.51,1.23,'-,[1.17-1.28],TP63,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,3:189625454
rs7705526-<b>A</b>,"3 x 10-52","(East Asian)",0.41,1.4,'-,[1.34-1.46],TERT,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,5:1285859
rs401681-<b>C</b>,"3 x 10-10","(East Asian)",0.68,1.16,'-,[1.11-1.21],CLPTM1L,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,5:1321972
rs7741164-<b>A</b>,"7 x 10-14","(East Asian)",0.34,1.19,'-,[1.14-1.25],FOXP4-AS1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,6:41525674
rs9387478-<b>C</b>,"6 x 10-8","(East Asian)",0.5,1.12,'-,[1.08-1.17],DCBLD1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,6:117465017
rs4236709-<b>G</b>,"1 x 10-10","(East Asian)",0.18,1.2,'-,[1.13-1.27],NRG1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,8:32552592
rs10429489-<b>A</b>,"5 x 10-7","(East Asian)",0.25,1.13,'-,[1.08-1.19],"RN7SL151P, MTAP","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,9:21787522
rs35201538-<b>C</b>,"3 x 10-6","(East Asian)",0.65,1.11,'-,[1.06-1.16],"AQP7, AQP3","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,9:33422491
rs7086803-<b>A</b>,"1 x 10-12","(East Asian)",0.28,1.18,'-,[1.13-1.24],VTI1A,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,10:112738717
rs55768116-<b>C</b>,"3 x 10-10","(East Asian)",0.45,1.15,'-,[1.1-1.2],MPZL3,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,11:118237616
rs1200399-<b>C</b>,"9 x 10-8","(East Asian)",0.49,1.12,'-,[1.08-1.17],BAZ1A,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,14:34823979
rs7216064-<b>A</b>,"3 x 10-8","(East Asian)",0.62,1.13,'-,[1.08-1.18],BPTF,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST008836,17:67902693
rs380286-<b>A</b>,"2 x 10-14",,0.61,1.3280213,'-,[1.23-1.43],CLPTM1L,"Adenocarcinoma in never smokers","lung adenocarcinoma","smoking status measurement",GCST008375,5:1320132
rs268864-<b>A</b>,"4 x 10-17",,NR,'-,"0.12 unit decrease",[0.081-0.159],ACTR2,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,2:65262608
rs2316515-<b>G</b>,"2 x 10-7",,NR,'-,"0.03 unit increase",[-0.0288-0.0888],IRF4,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,6:410848
rs3129860-<b>G</b>,"9 x 10-11",,NR,'-,"0.09 unit decrease",[-0.008-0.188],"TSBP1-AS1, HLA-DRA","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,6:32433302
rs12348845-<b>A</b>,"3 x 10-19",,NR,'-,"0.13 unit increase",[0.091-0.169],"RN7SL151P, MTAP","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,9:21775493
rs7902587-<b>T</b>,"6 x 10-10",,NR,'-,"0.1 unit increase",[-0.0176-0.2176],"STN1, SLK","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,10:103934543
rs12265047-<b>A</b>,"2 x 10-24",,NR,'-,"0.18 unit decrease",[0.14-0.22],VTI1A,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,10:112728166
rs75031349-<b>G</b>,"2 x 10-8",,NR,'-,"0.13 unit decrease",[0.052-0.208],"RTEL1-TNFRSF6B, RTEL1","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,20:63682701
rs36108040-<b>?</b>,"3 x 10-32",,NR,'-,"0.14 unit decrease",[0.1-0.18],"TP63, TPRG1","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,3:189618055
rs2853677-<b>?</b>,"2 x 10-110",,NR,'-,"0.26 unit decrease",[0.2-0.32],TERT,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,5:1287079
rs1611182-<b>?</b>,"2 x 10-9",,NR,'-,"0.07 unit decrease",[0.05-0.09],"MICG, HLA-G","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,6:29813272
rs9374662-<b>?</b>,"3 x 10-23",,NR,'-,"0.11 unit decrease",[0.071-0.149],DCBLD1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,6:117456641
rs7823498-<b>?</b>,"8 x 10-19",,NR,'-,"0.09 unit decrease",[0.031-0.149],NRG1,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,8:32546055
rs56009889-<b>?</b>,"3 x 10-10",,NR,'-,"1.31 unit increase",[0.92-1.7],"C11orf65, ATM","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,11:108326169
rs55768116-<b>?</b>,"2 x 10-26",,NR,'-,"0.12 unit decrease",[0.1-0.14],MPZL3,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,11:118237616
rs77468143-<b>?</b>,"2 x 10-20",,NR,'-,"0.13 unit decrease",[0.091-0.169],"SECISBP2L, COPS2","Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,15:49084427
rs55781567-<b>?</b>,"2 x 10-50",,NR,'-,"0.19 unit increase",[0.13-0.25],CHRNA5,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,15:78565644
rs56113850-<b>?</b>,"8 x 10-11",,NR,'-,"0.07 unit increase",[0.031-0.109],CYP2A6,"Lung adenocarcinoma","lung adenocarcinoma",'-,GCST90134662,19:40847202
rs1051730-<b>T</b>,"3 x 10-52",,NR,1.3369,'-,[NR],CHRNA3,"Lung cancer in ever smokers","lung carcinoma","smoking status measurement",GCST006400,15:78601997
"rs1996371-<b>?</b> x rs9375980-<b>?</b>","1 x 10-6",,NR,'-,'-,[NR],"CHRNB4 x TARID","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78664464|6:133674649
"rs8034191-<b>?</b> x rs4410152-<b>?</b>","2 x 10-6",,NR,'-,'-,[NR],"HYKK x RPL17P45 - N/A","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78513681|18:40194264
"rs6495314-<b>?</b> x rs9375980-<b>?</b>","2 x 10-6",,NR,'-,'-,[NR],"CHRNB4 x TARID","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78668187|6:133674649
"rs4887077-<b>?</b> x rs9375980-<b>?</b>","3 x 10-6",,NR,'-,'-,[NR],"CHRNB4 x TARID","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78686022|6:133674649
"rs6495309-<b>?</b> x rs159367-<b>?</b>","3 x 10-6",,NR,'-,'-,[NR],"No mapped genes x LINC02057, SMIM15-AS1","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,5:61201769
"rs8034191-<b>?</b> x rs2191186-<b>?</b>","3 x 10-6",,NR,'-,'-,[NR],"HYKK x LINC02359 - LINC02825","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78513681|12:126298020
"rs8034191-<b>?</b> x rs2076317-<b>?</b>","3 x 10-6",,NR,'-,'-,[NR],"HYKK x GPLD1","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78513681|6:24489919
"rs11638372-<b>?</b> x rs9375980-<b>?</b>","4 x 10-6",,NR,'-,'-,[NR],"No mapped genes x TARID","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,6:133674649
"rs2036534-<b>?</b> x rs1842565-<b>?</b>","5 x 10-6",,NR,'-,'-,[NR],"HYKK x LINC01492","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78534606|9:103319097
"rs8034191-<b>?</b> x rs6023181-<b>?</b>","5 x 10-6",,NR,'-,'-,[NR],"HYKK x N/A - DOK5","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78513681|20:54385076
"rs4887077-<b>?</b> x rs10956198-<b>?</b>","6 x 10-6",,NR,'-,'-,[NR],"CHRNB4 x MTSS1","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78686022|8:124712051
"rs11638372-<b>?</b> x rs187783-<b>?</b>","6 x 10-6",,NR,'-,'-,[NR],"No mapped genes x RGS7","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,1:240889822
"rs8034191-<b>?</b> x rs12065806-<b>?</b>","6 x 10-6",,NR,'-,'-,[NR],"HYKK x MACO1 - NXNP1","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78513681|1:82637686
"rs4887077-<b>?</b> x rs1921627-<b>?</b>","7 x 10-6",,NR,'-,'-,[NR],"CHRNB4 x LRRTM4","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78686022|2:76945567
"rs4887077-<b>?</b> x rs187783-<b>?</b>","7 x 10-6",,NR,'-,'-,[NR],"CHRNB4 x RGS7","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78686022|1:240889822
"rs4887077-<b>?</b> x rs1359172-<b>?</b>","7 x 10-6",,NR,'-,'-,[NR],"CHRNB4 x ZNF618","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78686022|9:114023278
"rs6495309-<b>?</b> x rs973174-<b>?</b>","7 x 10-6",,NR,'-,'-,[NR],"No mapped genes x Metazoa_SRP - N/A","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,3:59601760
"rs1051730-<b>?</b> x rs6023181-<b>?</b>","7 x 10-6",,NR,'-,'-,[NR],"CHRNA3 x N/A - DOK5","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78601997|20:54385076
"rs11638372-<b>?</b> x rs1359172-<b>?</b>","7 x 10-6",,NR,'-,'-,[NR],"No mapped genes x ZNF618","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,9:114023278
"rs8034191-<b>?</b> x rs551610-<b>?</b>","8 x 10-6",,NR,'-,'-,[NR],"HYKK x RIMS1","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78513681|6:72058111
"rs11638372-<b>?</b> x rs1921627-<b>?</b>","8 x 10-6",,NR,'-,'-,[NR],"No mapped genes x LRRTM4","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,2:76945567
"rs11638372-<b>?</b> x rs11125487-<b>?</b>","9 x 10-6",,NR,'-,'-,[NR],"No mapped genes x No mapped genes","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,2:53372750
"rs1051730-<b>?</b> x rs4410152-<b>?</b>","9 x 10-6",,NR,'-,'-,[NR],"CHRNA3 x RPL17P45 - N/A","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78601997|18:40194264
"rs4887077-<b>?</b> x rs11125487-<b>?</b>","9 x 10-6",,NR,'-,'-,[NR],"CHRNB4 x No mapped genes","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78686022|2:53372750
"rs8034191-<b>?</b> x rs2744570-<b>?</b>","9 x 10-6",,NR,'-,'-,[NR],"HYKK x GPLD1","Lung cancer (SNP x SNP interaction)","lung carcinoma",'-,GCST006398,15:78513681|6:24487206
rs1051730-<b>T</b>,"3 x 10-49",,NR,1.27,'-,[NR],CHRNA3,"Lung cancer","lung carcinoma",'-,GCST006399,15:78601997
rs8034191-<b>C</b>,"5 x 10-20",,0.34,1.3,'-,[1.23-1.37],HYKK,"Lung cancer","lung carcinoma",'-,GCST000170,15:78513681
rs2352028-<b>A</b>,"6 x 10-6",,0.26,1.46,'-,[1.26-1.70],GPC5,"Lung cancer","lung carcinoma",'-,GCST000633,13:91792975
rs8034191-<b>G</b>,"3 x 10-18",,NR,1.3,'-,[1.15-1.47],HYKK,"Lung cancer","lung carcinoma",'-,GCST000172,15:78513681
rs7626795-<b>G</b>,"8 x 10-6",,NR,1.16,'-,[1.05-1.28],IL1RAP,"Lung cancer","lung carcinoma",'-,GCST000172,3:190632672
rs2808630-<b>G</b>,"7 x 10-6",,NR,1.22,'-,[1.10-1.35],"CRPP1, CRP","Lung cancer","lung carcinoma",'-,GCST000172,1:159711078
rs4488809-<b>C</b>,"7 x 10-26",,0.47,1.26,'-,[1.21-1.32],TP63,"Lung cancer","lung carcinoma",'-,GCST001140,3:189638472
rs2736100-<b>C</b>,"1 x 10-27",,0.41,1.27,'-,[1.22-1.33],TERT,"Lung cancer","lung carcinoma",'-,GCST001140,5:1286401
rs753955-<b>G</b>,"2 x 10-12",,0.29,1.18,'-,[1.13-1.24],"TNFRSF19, MIPEP","Lung cancer","lung carcinoma",'-,GCST001140,13:23719720
