"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs4760831-<b>A</b>,"8 x 10-10",,0.509,'-,"0.007 unit increase",[0.005-0.009],TRHDE,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:72342043
rs11872397-<b>G</b>,"1 x 10-9",,0.732,'-,"0.008 unit increase",[0.006-0.01],ZNF407,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:74823326
rs72983727-<b>C</b>,"2 x 10-8",,0.702,'-,"0.007 unit increase",[0.005-0.009],"RNU6-655P, Y_RNA","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:78127663
rs7241572-<b>G</b>,"1 x 10-22",,0.801,'-,"0.016 unit decrease",[0.012-0.02],"KCNG2, CTDP1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:79820712
rs2613765-<b>G</b>,"6 x 10-11",,0.536,'-,"0.008 unit increase",[0.006-0.01],KDM4B,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:5066319
rs12162221-<b>G</b>,"1 x 10-10",,0.427,'-,"0.008 unit increase",[0.006-0.01],"ELL, FKBP8","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:18524579
rs2047335-<b>G</b>,"3 x 10-8",,0.832,'-,"0.01 unit decrease",[0.0061-0.0139],"TSHZ3, LINC01791","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:31224860
rs34851357-<b>T</b>,"6 x 10-9",,0.428,'-,"0.007 unit increase",[0.005-0.009],LINC01837,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:31962090
rs1981621-<b>T</b>,"6 x 10-11",,0.309,'-,"0.008 unit increase",[0.006-0.01],"RNA5SP472, LINC01782","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:32160860
rs112330399-<b>G</b>,"1 x 10-8",,0.777,'-,"0.008 unit decrease",[0.006-0.01],SLC1A5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:46779998
rs16987303-<b>C</b>,"2 x 10-8",,0.818,'-,"0.008 unit decrease",[0.006-0.01],ZNF471,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:56525734
rs73104513-<b>C</b>,"2 x 10-9",,0.87,'-,"0.01 unit decrease",[0.0061-0.0139],MACROD2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:14710923
rs2424244-<b>G</b>,"2 x 10-12",,0.656,'-,"0.009 unit increase",[0.007-0.011],SLC24A3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:19666883
rs73111240-<b>G</b>,"5 x 10-10",,0.951,'-,"0.017 unit increase",[0.011-0.023],NINL,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:25553237
rs67696533-<b>G</b>,"1 x 10-11",,0.694,'-,"0.009 unit decrease",[0.007-0.011],NOL4L-DT,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:32585560
rs34373763-<b>C</b>,"6 x 10-9",,0.914,'-,"0.013 unit increase",[0.0091-0.0169],"PPIAP21, RNU6-743P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:43301046
rs12481282-<b>G</b>,"3 x 10-12",,0.733,'-,"0.009 unit decrease",[0.007-0.011],"CD40, CDH22","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:46132738
rs6013578-<b>A</b>,"1 x 10-9",,0.937,'-,"0.016 unit increase",[0.01-0.022],"TSHZ2, RPL36P1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:52959371
rs6027740-<b>G</b>,"2 x 10-8",,0.87,'-,"0.01 unit increase",[0.0061-0.0139],"MIR646HG, LINC01718","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:60688094
rs8126652-<b>A</b>,"3 x 10-8",,0.5,'-,"0.006 unit decrease",[0.004-0.008],"LINC01683, LINC02573","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,21:20045854
rs1999292-<b>T</b>,"1 x 10-8",,0.406,'-,"0.007 unit increase",[0.005-0.009],"NCAM2, PPIAP1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,21:20994028
rs8130309-<b>C</b>,"9 x 10-11",,0.699,'-,"0.008 unit increase",[0.006-0.01],"CLDN17, GRIK1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,21:30087911
rs11088189-<b>G</b>,"7 x 10-11",,0.245,'-,"0.009 unit decrease",[0.007-0.011],"TPT1P1, SCAF4","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,21:31771718
rs1787402-<b>C</b>,"3 x 10-8",,0.4,'-,"0.007 unit decrease",[0.005-0.009],KCNJ6,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,21:37666688
rs4818017-<b>G</b>,"6 x 10-12",,0.439,'-,"0.008 unit increase",[0.006-0.01],"BRWD1-AS1, BRWD1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,21:39318635
rs62216572-<b>C</b>,"2 x 10-10",,0.327,'-,"0.008 unit increase",[0.006-0.01],"SSR4P1, PICSAR","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,21:45068117
rs12902636-<b>C</b>,"9 x 10-24",,0.489,'-,"0.012 unit increase",[0.01-0.014],SEMA6D,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:47679254
rs74692183-<b>C</b>,"1 x 10-10",,0.954,'-,"0.017 unit increase",[0.011-0.023],HERC1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:63712048
rs12914773-<b>G</b>,"3 x 10-10",,0.402,'-,"0.007 unit decrease",[0.005-0.009],MAP2K5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:67727620
rs4404022-<b>A</b>,"5 x 10-13",,0.587,'-,"0.009 unit decrease",[0.007-0.011],"CD276, INSYN1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:73718089
rs72730718-<b>C</b>,"4 x 10-11",,0.929,'-,"0.018 unit increase",[0.012-0.024],LINGO1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:77772569
rs7167767-<b>G</b>,"3 x 10-10",,0.347,'-,"0.008 unit decrease",[0.006-0.01],ABHD17C,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:80733414
rs113930428-<b>A</b>,"9 x 10-12",,0.88,'-,"0.013 unit increase",[0.0091-0.0169],BNC1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:83283386
rs35380240-<b>G</b>,"4 x 10-10",,0.577,'-,"0.007 unit decrease",[0.005-0.009],"NTRK3, LINC00052","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:87585747
rs7495737-<b>C</b>,"5 x 10-9",,0.604,'-,"0.007 unit decrease",[0.005-0.009],"POLG-DT, MIR9-3HG","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:89355925
rs4702-<b>G</b>,"1 x 10-23",,0.442,'-,"0.012 unit increase",[0.01-0.014],FURIN,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:90883330
rs11631953-<b>A</b>,"1 x 10-9",,0.769,'-,"0.009 unit increase",[0.007-0.011],NR2F2-AS1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:96319532
rs1155641-<b>G</b>,"1 x 10-15",,0.652,'-,"0.01 unit decrease",[0.008-0.012],"LINC02253, RN7SKP181","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:96959765
rs12914977-<b>C</b>,"4 x 10-14",,0.603,'-,"0.009 unit decrease",[0.007-0.011],IGF1R,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:98661995
rs1139897-<b>G</b>,"7 x 10-21",,0.78,'-,"0.013 unit increase",[0.011-0.015],RHOT2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:670986
rs17136317-<b>T</b>,"1 x 10-8",,0.762,'-,"0.007 unit decrease",[0.005-0.009],ZNF75A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:3316513
rs9936015-<b>G</b>,"3 x 10-10",,0.695,'-,"0.008 unit decrease",[0.006-0.01],RBFOX1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:5777014
rs4786809-<b>C</b>,"9 x 10-9",,0.38,'-,"0.007 unit increase",[0.005-0.009],RBFOX1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:6061252
rs4494563-<b>C</b>,"2 x 10-11",,0.817,'-,"0.01 unit decrease",[0.0061-0.0139],RBFOX1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:7280127
rs7192140-<b>T</b>,"1 x 10-9",,0.507,'-,"0.007 unit increase",[0.005-0.009],GRIN2A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:10079891
rs115690621-<b>G</b>,"2 x 10-9",,0.675,'-,"0.008 unit increase",[0.006-0.01],"TMF1P1, ERCC4","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:13493225
rs56225373-<b>T</b>,"2 x 10-10",,0.839,'-,"0.011 unit decrease",[0.0071-0.0149],"ERCC4, TMF1P1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:13661551
rs9922607-<b>C</b>,"2 x 10-15",,0.793,'-,"0.012 unit increase",[0.01-0.014],"XYLT1, RPL7P47","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:17476363
rs76853196-<b>C</b>,"2 x 10-12",,0.685,'-,"0.009 unit increase",[0.007-0.011],"XYLT1, RPL7P47","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:17920063
rs7188873-<b>A</b>,"5 x 10-15",,0.38,'-,"0.009 unit decrease",[0.007-0.011],TNRC6A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:24715743
rs7201336-<b>G</b>,"1 x 10-19",,0.292,'-,"0.012 unit decrease",[0.01-0.014],"LINC02191, ZKSCAN2-DT","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:25340613
